brand_id,cpg_id,barcode,category,categoryCode,name,topBrand,brandCode
5dc03596a60b873d6b0666cd,53e10d6368abd3c7065097cc,511111506249,Breakfast & Cereal,,Frosted Cheerios™,True,FROSTED CHEERIOS
5f494c5f04db711dd8fe87e6,5f494c5d04db711dd8fe87e2,511111916161,Baking,BAKING,test brand @1598639199674,True,TEST BRANDCODE @1598639199674
5332f772e4b03c9a25efd125,5332f5f3e4b03c9a25efd0ae,511111103653,,,Gold Medal,True,
59dfaad1e4b0a56a2fa69abc,559c2234e4b06aca36af13c6,511111100621,Baking,,GODIVA Instant Pudding Mix,False,GODIVA DRY PACKAGED DESSERTS
5daf33e71dda2c3e1416ae93,5332f5f3e4b03c9a25efd0ae,511111305910,Snacks,,LÄRABAR™,True,LARABAR
5f35a0babe37ce6853cff1ff,5f35a0babe37ce6853cff1fd,511111115366,Baking,BAKING,test brand @1597350074333,True,TEST BRANDCODE @1597350074333
5fd29590be37ce38bbbefb28,5fd29590be37ce38bbbefb25,511111718079,Baking,BAKING,test brand @1607636368717,False,TEST BRANDCODE @1607636368717
5fd3acb6be37ce0d9386bb40,5fd3acb5be37ce0d9386bb3e,511111818182,Baking,BAKING,test brand @1607707830095,False,TEST BRANDCODE @1607707830095
5bd200a6965c7d66d92731ea,550b2565e4b001d5e9e4146f,511111504627,Household,,Cottonelle,False,COTTONELLE
585a9675e4b03e62d1ce0e7f,5332f5fbe4b03c9a25efd0ba,511111301691,Beverages,,Izze,False,IZZE
5887a17ee4b02187f85cdad3,559c2234e4b06aca36af13c6,511111101178,Beverages,,Mio,False,MIO
5332f765e4b03c9a25efd11f,5332f5ebe4b03c9a25efd0a8,511111503699,,,Glaceau vitaminwater,True,
5d66d94d6d5f3b6188d4f04b,5d5d4fd16d5f3b23d1bc7905,511111505365,Magazines,,Magnolia Journal Magazine,True,511111505365
5d66d2fd6d5f3b6188d4f045,5d5d4fd16d5f3b23d1bc7905,511111405252,Magazines,,American Patchwork & Quilting Magazine,True,QUILTING SPECIAL EDITION
5332f5f3e4b03c9a25efd0ad,5332f5f3e4b03c9a25efd0ae,511111104025,,,Gree Giant,True,
5fa1c567be37ce402c4618f1,5fa1c567be37ce402c4618ef,511111317203,Baking,BAKING,test brand @1604437351617,False,TEST BRANDCODE @1604437351617
5a5d1e76e4b0db471c2d0425,5332f709e4b03c9a25efd0f1,511111900337,Beer Wine Spirits,,Herman Joseph's,True,HERMAN
55b630d9e4b0d8e685c1421f,55b62995e4b0d8e685c14213,511111302629,,,Sundrop,True,
5d602d9d6d5f3b23d1bc7907,5332f5fbe4b03c9a25efd0ba,511111704935,Beverages,,Kevita Sparkling Drinks,True,KEVITA
57ebbf75e4b0ac389136a32f,559c2234e4b06aca36af13c6,511111902188,Frozen,,Delimex,False,DELIMEX
5d2f68d96d5f3b107e208da4,5332f5f6e4b03c9a25efd0b4,511111004844,Personal Care,,THE RIGHT TO SHOWER,True,THE RIGHT TO SHOWER
592486bde410d61fcea3d124,5332f5f6e4b03c9a25efd0b4,511111100904,Personal Care,,CARESS,False,CARESS
5f16f536be37ce2b30061e27,5f16f535be37ce2b30061e24,511111115083,Baking,BAKING,test brand @1595340086044,True,TEST BRANDCODE @1595340086044
5332f6ede4b03c9a25efd0e5,5332f6ede4b03c9a25efd0e6,511111603870,,,Blue Bunny,True,
5332fa05e4b03c9a25efd1d6,5332f5f2e4b03c9a25efd0aa,511111103141,,,Krave,True,
5f3d6f44be37ce4ddbb1bb3e,5f3d6f44be37ce4ddbb1bb3a,511111315513,Baking,BAKING,test brand @1597861700968,True,TEST BRANDCODE @1597861700968
5c76d3cd95144c5375687b4f,5c76d20595144c5375687b4e,511111106876,Grocery,,DASH-2249 Brand1,True,TEST BRAND CODE
5f3ff223be37ce1c81aa1e11,5332fa12e4b03c9a25efd1e7,511111115649,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598026275245,True,TEST BRANDCODE @1598026275245
5a8c36dbe4b0ccf165fac9e9,5a734034e4b0d58f376be874,511111204206,Canned Goods & Soups,,Swanson,False,SWANSON
55b630e1e4b0d8e685c14220,55b62995e4b0d8e685c14213,511111102618,,,A&W Rootbeer,True,
5f3ff222be37ce1c81aa1e0f,5f3ff222be37ce1c81aa1e0c,511111415626,Baking,BAKING,test brand @1598026274668,True,TEST BRANDCODE @1598026274668
5c76db7295144c5375687b50,5c76d20595144c5375687b4e,511111306887,Frozen,,DASH-2249 Brand2,False,DASH-2249 1
5da609991dda2c3e1416ae90,53e10d6368abd3c7065097cc,511111805854,Health & Wellness,,ONE A DAY® WOMENS,False,511111805854
5afda575e4b0c11cfecd49f9,5a734034e4b0d58f376be874,511111104537,Snacks,,Kettle Brand,False,KETTLE BRAND
5ab154dde4b0915382df761f,5a734034e4b0d58f376be874,511111404392,Canned Goods & Soups,,Campbell's Soup at Hand,False,CAMPBELLS SOUP AT HAND 
5f3e9195be37ce5a0e01b960,5f3e9195be37ce5a0e01b95f,511111615583,Baking,BAKING,test brand @1597936021514,True,
5fb82faebe37ce522e165ce9,5fb6b608be37ce522e165cb9,511111117841,Grocery,GROCERY,Rainbo,False,RAINBO
57e58157e4b0ac389136a30a,5332f709e4b03c9a25efd0f1,511111602279,Beer Wine Spirits,,Crispin Cider Company,False,CRISPIN
5fd3acb6be37ce0d9386bb41,5fd3acb5be37ce0d9386bb3e,511111318194,Baking,BAKING,test brand @1607707830137,False,TEST BRANDCODE @1607707830137
5e90a545ee7f2d70340f40d7,5d9b4f591dda2c6225a284aa,511111114413,Health & Wellness,HEALTHY_AND_WELLNESS,Claritin®,False,CLARITIN®
5daf5e94a60b87376833e362,5332f5f3e4b03c9a25efd0ae,511111706045,Breakfast & Cereal,,Cookie Crisp™,True,COOKIE CRISP
5fb2852cbe37ce522e165caf,5fb2852cbe37ce522e165cae,511111717317,Baking,BAKING,test brand @1605535020441,False,TEST BRANDCODE @1605535020442
5332f743e4b03c9a25efd109,5332f5f2e4b03c9a25efd0aa,511111903789,Snacks,,Keebler,True,
5fa98944be37ce239d107100,5fa98944be37ce239d1070ff,511111417262,Baking,BAKING,test brand @1604946244750,False,TEST BRANDCODE @1604946244750
5afda65de4b0c11cfecd49fb,5a734034e4b0d58f376be874,511111004561,Snacks,,SNYDERS OF HANOVER,False,SNYDERS OF HANOVER
5332fa7ee4b03c9a25efd230,5332f5ebe4b03c9a25efd0a8,511111702894,,,Powerade,True,
57ebbfafe4b0ac389136a332,559c2234e4b06aca36af13c6,511111002154,Condiments & Sauces,,Good Seasons,False,GOOD SEASONS
5f493682be37ce52f8314fce,5f493682be37ce52f8314fcb,511111115922,Baking,BAKING,test brand @1598633602279,True,TEST BRANDCODE @1598633602279
57ace91ae4b057c992a316ac,57ace90fe4b057c992a316ab,511111602552,,,Pizza Pizza Pizza,True,
5a5d2431e4b06ba572cf24a1,5332f709e4b03c9a25efd0f1,511111200246,Beer Wine Spirits,,Revolver,True,REVOLVER
57e5810ce4b0ac389136a307,5332f709e4b03c9a25efd0f1,511111802280,Beer Wine Spirits,,Keystone Light,False,KEYSTONE LIGHT
5332f5f2e4b03c9a25efd0ab,5332f5f3e4b03c9a25efd0ac,511111604037,,,Our Family,True,
5db9f9cca60b87376833e36b,5332f5f3e4b03c9a25efd0ae,511111806226,Snacks,,Fruit Roll-Ups™,True,BETTY CROCKER FRUIT ROLL UPS
5fd2a0c0be37ce49eb72c0f4,5332fa12e4b03c9a25efd1e7,511111118169,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607639232356,False,TEST BRANDCODE @1607639232356
5aa1b41de4b086c8aad5e096,559c2234e4b06aca36af13c6,511111304265,Condiments & Sauces,,MOMOFUKU Sauce,False,MOMOFUKU
592486bee410d61fcea3d136,5332f5f6e4b03c9a25efd0b4,511111500735,Frozen,,POPSICLE,False,POPSICLE
5332f603e4b03c9a25efd0be,5332f5fbe4b03c9a25efd0ba,511111103936,Beverages,,Mug Root Beer,False,MUG Root Beer
5afda699e4b0c11cfecd49fd,5a734034e4b0d58f376be874,511111704584,Snacks,,Tom's,False,TOMS
5fc54c0bbe37ce1911dbb3b5,5fc54c0abe37ce1911dbb3b1,511111017899,Baking,BAKING,test brand @1606765579244,False,TEST BRANDCODE @1606765579244
5f358338be37ce443bf9d55b,5f358338be37ce443bf9d557,511111715320,Baking,BAKING,test brand @1597342520305,True,TEST BRANDCODE @1597342520305
592486bfe410d61fcea3d137,53e10d6368abd3c7065097cc,511111000723,Dairy,,PROMISE,True,PROMISE
5a4d2295e4b0d5c3fd86b679,5332f5fbe4b03c9a25efd0ba,511111200529,Snacks,,OFF THE EATEN PATH,True,OFF THE EATEN PATH
5f628216be37ce78e6e2efaf,5332fa12e4b03c9a25efd1e7,511111116684,Candy & Sweets,CANDY_AND_SWEETS,test brand @1600291350125,True,TEST BRANDCODE @1600291350125
5332f9fce4b03c9a25efd1cd,5332f5f2e4b03c9a25efd0aa,511111003199,,,Honey Smacks,True,
5f9770bfbe37ce03d08a2d85,5f9770bfbe37ce03d08a2d83,511111117070,Baking,BAKING,test brand @1603760319758,True,TEST BRANDCODE @1603760319758
57ebc293e4b0ac389136a345,559c2234e4b06aca36af13c6,511111301974,Frozen,,Nancy's,False,NANCY'S
5f513e9ebe37ce21f1287c00,5f513e9ebe37ce21f1287bff,511111816492,Baking,BAKING,test brand @1599159966676,True,
5332f7b8e4b03c9a25efd145,5332f7a7e4b03c9a25efd134,511111903413,,,Stella Artois,True,
5ab153fee4b0915382df761e,5a734034e4b0d58f376be874,511111704379,Canned Goods & Soups,,Campbell's Chunky Maxx,False,CAMPBELLS CHUNKY MAXX
5aa1b5b9e4b05a92fc9b1631,559c2234e4b06aca36af13c6,511111004288,Condiments & Sauces,,FOOD NETWORK KITCHEN INSPIRATIONS,False,FOOD NETWORK KITCHEN INSPIRATIONS
5f3e9172be37ce5a0e01b954,5f3e9172be37ce5a0e01b952,511111215547,Baking,BAKING,test brand @1597935986390,True,TEST BRANDCODE @1597935986390
5f4936ddbe37ce52f8314fdc,5f4936ddbe37ce52f8314fda,511111015970,Baking,BAKING,test brand @1598633693744,True,TEST BRANDCODE @1598633693744
57c0829ce4b0718ff5fcb03a,5332f7a7e4b03c9a25efd134,511111002437,,,Victoria,True,
5a4d244ae4b0bcb2c74ea77f,5332f5fbe4b03c9a25efd0ba,511111500506,Snacks,,SABRITAS,True,SABRITAS
57ebbfa1e4b0ac389136a330,559c2234e4b06aca36af13c6,511111702177,Beverages,,Gevalia,False,GEVALIA KAFFE
5f43faabbe37ce3ef3fd3715,5f43faabbe37ce3ef3fd3714,511111115717,Baking,BAKING,test brand @1598290603501,True,TEST BRANDCODE @1598290603501
59d550f4e4b090070b009534,559c2234e4b06aca36af13c6,511111600633,Dairy,,"O, That's Good!",False,O THAT'S GOOD
585a9645e4b03e62d1ce0e79,5332f5fbe4b03c9a25efd0ba,511111801757,Snacks,,Chester's,True,CHESTER'S
585a968ee4b03e62d1ce0e82,5332f5fbe4b03c9a25efd0ba,511111101666,Snacks,,Miss Vickies,True,MISS VICKIE'S
5d2f6b82a3a01810a2174aed,5332f5f6e4b03c9a25efd0b4,511111704867,Condiments & Sauces,,SIR KENSINGTON'S,True,SIR KENSINGTON'S
5fa98944be37ce239d1070fe,5fa98944be37ce239d1070fd,511111217251,Baking,BAKING,test brand @1604946244133,False,
5332f9f2e4b03c9a25efd1c8,5332f5f2e4b03c9a25efd0aa,511111803232,,,Crispix,True,
55a41b55e4b0d0a65b3692ef,55a41b4be4b0d0a65b3692ee,511111502708,,,NessAlla,True,
5887a372e4b02187f85cdad9,5332f5fbe4b03c9a25efd0ba,511111001119,Snacks,,Doritos,True,DORITOS
57ed0697e4b072ac2294b8f2,559c2234e4b06aca36af13c6,511111101895,Condiments & Sauces,,A.1.,True,A.1.
55b630c2e4b0d8e685c1421d,55b62995e4b0d8e685c14213,511111002642,,,RC Cola,True,
5332f605e4b03c9a25efd0c0,5332f5fbe4b03c9a25efd0ba,511111403913,,,Amp,True,
5f43faabbe37ce3ef3fd3716,5f43faabbe37ce3ef3fd3714,511111315728,Baking,BAKING,test brand @1598290603587,True,TEST BRANDCODE @1598290603587
5d66de49a3a018093ab3472a,5332f5fbe4b03c9a25efd0ba,511111505433,Beverages,,Looza Fruit Juices,True,LOOZA JUICES
5da605dc1dda2c3e1416ae83,5d9b4f591dda2c6225a284aa,511111005582,Health & Wellness,,Aleve®,True,ALEVE
5e3876bfee7f2d697e835bd3,5e28b81cee7f2d697e835bcd,511111613961,Beauty,,Soft-Sheen Carson - Hair Color,True,SOFT-SHEEN CARSON - HAIR COLOR
5fa98945be37ce239d107104,5332fa12e4b03c9a25efd1e7,511111217305,Candy & Sweets,CANDY_AND_SWEETS,test brand @1604946245498,False,TEST BRANDCODE @1604946245499
57ebc11fe4b0ac389136a33a,559c2234e4b06aca36af13c6,511111802075,Baking,,Kraft Caramels,False,
5f494c5f04db711dd8fe87e5,5f494c5d04db711dd8fe87e2,511111716150,Baking,BAKING,test brand @1598639199117,True,TEST BRANDCODE @1598639199117
5bd201a990fa074576779a19,550b2565e4b001d5e9e4146f,511111104698,Baby,,Pull-Ups,False,PULL UPS
5fb2852cbe37ce522e165cb1,5fb2852cbe37ce522e165cae,511111417330,Baking,BAKING,test brand @1605535020629,False,TEST BRANDCODE @1605535020629
5332f60ce4b03c9a25efd0c3,5332f5fbe4b03c9a25efd0ba,511111303893,Beverages,,Brisk Iced Tea,False,BRISK
5a7e0604e4b0aedb3b84afd3,55b62995e4b0d8e685c14213,511111504139,Beverages,,Chris Brand XYZ,True,CHRISXYZ
5332f9f2e4b03c9a25efd1c7,5332f5f2e4b03c9a25efd0aa,511111003243,,,All-Bran,True,
57ebbd44e4b0ac389136a32d,559c2234e4b06aca36af13c6,511111002208,Condiments & Sauces,,Bull's Eye,False,BULL'S-EYE
592486bee410d61fcea3d12f,5332f5f6e4b03c9a25efd0b4,511111600794,Frozen,,KLONDIKE,False,KLONDIKE
592486bee410d61fcea3d12a,53e10d6368abd3c7065097cc,511111600848,Frozen,,FRUTTARE,True,FRUTTARE
5da60576a60b87376833e349,53e10d6368abd3c7065097cc,511111305569,Health & Wellness,,AFRIN® NO DRIP PUMP MISTS,True,511111305569
5332f5f5e4b03c9a25efd0b0,5332f5f3e4b03c9a25efd0ae,511111404002,,,Betty Crocker,True,
580dff9fe4b0f32b2de21382,559c2234e4b06aca36af13c6,511111701859,Baking,,Knox Gelatin,False,KNOX
5da608131dda2c3e1416ae8a,53e10d6368abd3c7065097cc,511111505716,Health & Wellness,,Claritin® ADULTS,True,511111505716
588b9f8fe4b02187f85cdada,559c2234e4b06aca36af13c6,511111501107,Snacks,,Planters,False,PLANTERS
592486bde410d61fcea3d127,5332f5f6e4b03c9a25efd0b4,511111800873,Personal Care,PERSONAL_CARE,DEGREE,False,DEGREE
5a4d23dae4b0bcb2c74ea77e,5332f5fbe4b03c9a25efd0ba,511111000518,Beverages,,Caleb's Kola,False,CALEB'S KOLA
5d66dc946d5f3b6188d4f04e,5332f5fbe4b03c9a25efd0ba,511111305408,Beverages,,Lemon Lemon Sparkling Drinks,True,LEMON LEMON
592486bfe410d61fcea3d140,5332f5f6e4b03c9a25efd0b4,511111300656,Personal Care,PERSONAL_CARE,VASELINE,False,VASELINE
5d658ff3a3a018514994f432,53e10d6368abd3c7065097cc,511111005216,Magazines,,Cooking Light Magazine,True,511111005216
5fcda494be37ce688e08b0cc,5fcda494be37ce688e08b0cb,511111817932,Baking,BAKING,test brand @1607312532178,False,TEST BRANDCODE @1607312532178
5ef4f667be37ce2efae842ea,5eebc5412455c97a877ef382,511111715047,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Pinesol,True,PINESOL
55b6308ee4b0d8e685c1421a,55b62995e4b0d8e685c14213,511111202677,,,Snapple,True,
5332f760e4b03c9a25efd11b,5332f5ebe4b03c9a25efd0a8,511111603719,,,Honest Ade,True,
5f16f536be37ce2b30061e29,5332fa12e4b03c9a25efd1e7,511111215103,Candy & Sweets,CANDY_AND_SWEETS,test brand @1595340086791,True,TEST BRANDCODE @1595340086791
5d642dbfa3a018514994f42e,5d5d4fd16d5f3b23d1bc7905,511111005148,Magazines,,Shape,True,511111005148
5e3875d2ee7f2d697e835bce,5e28b81cee7f2d697e835bcd,511111013914,Beauty,,Essie,True,ESSIE
5332f9f3e4b03c9a25efd1c9,5332f5f2e4b03c9a25efd0aa,511111303220,,,Pop-tarts,True,
5c45f91b87ff3552f950f027,5c45f8b087ff3552f950f026,511111204923,Grocery,,Brand1,True,0987654321
58861c7d4e8d0d20bc42c4d6,559c2234e4b06aca36af13c6,511111601449,Snacks,,Jell-O Refrigerated Pudding & Gelatin,False,
55b630fde4b0d8e685c14223,55b62995e4b0d8e685c14213,511111502586,,,Diet Dr. Pepper,True,
5ab158e8e4b0915382df7622,5a734034e4b0d58f376be874,511111404446,Canned Goods & Soups,,Campbell's Well Yes!,False,CAMPBELLS WELL YES
5fcda494be37ce688e08b0cf,5fcda494be37ce688e08b0cb,511111717966,Baking,BAKING,test brand @1607312532304,False,TEST BRANDCODE @1607312532304
5f3ff222be37ce1c81aa1e0e,5f3ff222be37ce1c81aa1e0c,511111215615,Baking,BAKING,test brand @1598026274643,True,TEST BRANDCODE @1598026274643
5f772952be37ce6b592e90d2,5f772951be37ce6b592e90d1,511111816775,Baking,BAKING,test brand @1601644881995,True,TEST BRANDCODE @1601644881995
5fa1c568be37ce402c4618f6,5fa1c568be37ce402c4618f5,511111717249,Baking,BAKING,test brand @1604437352935,False,
5fb82236be37ce522e165cdf,5fb6b608be37ce522e165cb9,511111217749,,,Beef Steak,False,BEEF STEAK
5a02188be4b00d6a5ccb394d,5332f5f6e4b03c9a25efd0b4,511111300588,Beauty,,POND'S,False,POND'S
5e387617ee7f2d697e835bd0,5e28b81cee7f2d697e835bcd,511111713937,Beauty,,L’Oreal Paris - Cosmetics,True,L’OREAL PARIS - COSMETICS
57ebc2ace4b0ac389136a346,559c2234e4b06aca36af13c6,511111801962,Deli,,P3,False,
5da6094ca60b87376833e357,53e10d6368abd3c7065097cc,511111605829,Health & Wellness,,ONE A DAY® MENS,True,511111605829
5f16f536be37ce2b30061e28,5f16f535be37ce2b30061e24,511111615095,Baking,BAKING,test brand @1595340086078,True,TEST BRANDCODE @1595340086078
5f872b84be37ce66db5dd97a,5332fa12e4b03c9a25efd1e7,511111917045,Candy & Sweets,CANDY_AND_SWEETS,test brand @1602694020787,True,TEST BRANDCODE @1602694020787
585a9726e4b03e62d1ce0e95,53e10d6368abd3c7065097cc,511111501497,Beverages,,Tazo,True,
5f7ba645be37ce23081c528d,5f7ba644be37ce23081c5289,511111516910,Baking,BAKING,test brand @1601939013649,True,TEST BRANDCODE @1601939013649
5332f7d3e4b03c9a25efd14e,5332f5f2e4b03c9a25efd0aa,511111803393,Snacks,,Cheez-It,True,
5f504acabe37ce0b793c9418,5f504acabe37ce0b793c9417,511111316480,Baking,BAKING,test brand @1599097546963,True,
5afda3a8e4b03bf01c2a2967,5a734034e4b0d58f376be874,511111604525,Snacks,,Snack Factory,False,SNACK FACTORY
57c08294e4b0718ff5fcb039,5332f7a7e4b03c9a25efd134,511111202448,,,Jupiler,True,
5332f77ce4b03c9a25efd12a,5332f5f3e4b03c9a25efd0ae,511111703617,,,Gardetto's,True,
5332f9ede4b03c9a25efd1c2,5332f7ffe4b03c9a25efd16b,511111403289,,,Danimals,True,
58861c7e4e8d0d20bc42c4e2,5332f709e4b03c9a25efd0f1,511111201403,Beer Wine Spirits,,Miller 64,False,MILLER64
592486bee410d61fcea3d12d,53e10d6368abd3c7065097cc,511111700814,Dairy,,I CAN'T BELIEVE IT'S NOT BUTTER!,True,I CAN'T BELIEVE IT'S NOT BUTTER!
5da608dfa60b87376833e354,53e10d6368abd3c7065097cc,511111805786,Health & Wellness,,ONE A DAY® ENERGY ,True,511111805786
5ffe3a87be37ce7aab2d4fd9,5332fa12e4b03c9a25efd1e7,511111419532,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610496647142,False,TEST BRANDCODE @1610496647142
5ffe3a87be37ce7aab2d4fdb,5ffe3a87be37ce7aab2d4fda,511111619543,Baking,BAKING,test brand @1610496647311,False,
5ffe3a86be37ce7aab2d4fd7,5ffe3a85be37ce7aab2d4fd4,511111719519,Baking,BAKING,test brand @1610496646289,False,TEST BRANDCODE @1610496646289
5fff3a7abe37ce2bb793010e,5fff3a7abe37ce2bb793010d,511111119555,Baking,BAKING,test brand @1610562170795,False,
5ffe3a86be37ce7aab2d4fd8,5ffe3a85be37ce7aab2d4fd4,511111919520,Baking,BAKING,test brand @1610496646345,False,TEST BRANDCODE @1610496646345
5ffe3a86be37ce7aab2d4fd6,5ffe3a85be37ce7aab2d4fd4,511111219507,Baking,BAKING,test brand @1610496646232,False,TEST BRANDCODE @1610496646232
5ffe35eabe37ce5e01754c47,5ffe35eabe37ce5e01754c45,511111219385,Baking,BAKING,test brand @1610495466218,False,TEST BRANDCODE @1610495466218
5ffe347ebe37ce5e01754c3f,5ffe347ebe37ce5e01754c3d,511111119326,Baking,BAKING,test brand @1610495102462,False,TEST BRANDCODE @1610495102462
5ffe35eabe37ce5e01754c48,5ffe35eabe37ce5e01754c45,511111719397,Baking,BAKING,test brand @1610495466250,False,TEST BRANDCODE @1610495466250
57ebc28be4b0ac389136a344,559c2234e4b06aca36af13c6,511111501985,Condiments & Sauces,,Miracle Whip,False,KRAFT MIRACLE WHIP
58b59989e4b0857c2ddb7255,5332f709e4b03c9a25efd0f1,511111400998,Beer Wine Spirits,,Redd's Wicked,False,
5f403232be37ce5f78d9ed19,5332fa12e4b03c9a25efd1e7,511111015697,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598042674173,True,TEST BRANDCODE @1598042674173
5f493e72be37ce64d0ae36c4,5f493e72be37ce64d0ae36c2,511111216094,Baking,BAKING,test brand @1598635634796,True,TEST BRANDCODE @1598635634796
5a5d257fe4b06ba572cf24a3,5332f709e4b03c9a25efd0f1,511111300212,Beer Wine Spirits,,Sheaf Stout,True,SHEAF STOUT
585a963ce4b03e62d1ce0e78,5332f5fbe4b03c9a25efd0ba,511111001768,Snacks,,Cheetos,True,CHEETOS
5fb82a68be37ce522e165ce6,5fb6b608be37ce522e165cb9,511111217817,Grocery,GROCERY,Nature's Harvest,False,NATURES HARVEST
5d6415d5a3a018514994f429,5d5d4fd16d5f3b23d1bc7905,511111605058,Magazines,,Health Magazine,True,511111605058
5332fa7ae4b03c9a25efd229,5332f5ebe4b03c9a25efd0a8,511111402961,,,Fanta,True,
5f494c5e04db711dd8fe87e4,5f494c5d04db711dd8fe87e2,511111216148,Baking,BAKING,test brand @1598639198570,True,TEST BRANDCODE @1598639198570
5f772951be37ce6b592e90d0,5f772951be37ce6b592e90cf,511111316763,Baking,BAKING,test brand @1601644881253,True,
5f504ac2be37ce0b793c9415,5f504ac2be37ce0b793c9411,511111616467,Baking,BAKING,test brand @1599097538609,True,TEST BRANDCODE @1599097538609
5bd201cc965c7d66d92731ee,550b2565e4b001d5e9e4146f,511111704706,Household,,Scott,False,SCOTT
5fd2a0bfbe37ce49eb72c0f1,5fd2a0bfbe37ce49eb72c0ef,511111218135,Baking,BAKING,test brand @1607639231674,False,TEST BRANDCODE @1607639231674
5daf3507a60b87376833e35c,5332f5f3e4b03c9a25efd0ae,511111505921,Health & Wellness,,EPIC™,True,EPIC
58861c7e4e8d0d20bc42c4de,5332f709e4b03c9a25efd0f1,511111901426,Beer Wine Spirits,,Grolsch Lager,False,GROLSCH
5f9770c0be37ce03d08a2d88,5332fa12e4b03c9a25efd1e7,511111417101,Candy & Sweets,CANDY_AND_SWEETS,test brand @1603760320407,True,TEST BRANDCODE @1603760320407
5a5e32c3e4b06ba572cf24aa,5332f709e4b03c9a25efd0f1,511111400042,Beer Wine Spirits,,Magnum,True,MAGNUM
5f99f71bbe37ce13da9eade9,5f99f71bbe37ce13da9eade6,511111817147,Baking,BAKING,test brand @1603925787411,True,TEST BRANDCODE @1603925787411
5ffe35eabe37ce5e01754c4a,5332fa12e4b03c9a25efd1e7,511111819417,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610495466861,False,TEST BRANDCODE @1610495466861
5ffe3682be37ce5e01754c55,5ffe3681be37ce5e01754c54,511111519430,Baking,BAKING,test brand @1610495618015,False,
5ffe347ebe37ce5e01754c41,5ffe347ebe37ce5e01754c3d,511111819349,Baking,BAKING,test brand @1610495102526,False,TEST BRANDCODE @1610495102526
5ffe347ebe37ce5e01754c40,5ffe347ebe37ce5e01754c3d,511111619338,Baking,BAKING,test brand @1610495102491,False,TEST BRANDCODE @1610495102491
5ffe3480be37ce5e01754c44,5ffe3480be37ce5e01754c43,511111519362,Baking,BAKING,test brand @1610495104441,False,
5ffe35eabe37ce5e01754c46,5ffe35eabe37ce5e01754c45,511111019374,Baking,BAKING,test brand @1610495466174,False,TEST BRANDCODE @1610495466175
5ffe35f9be37ce5e01754c4c,5ffe35f9be37ce5e01754c4b,511111019428,Baking,BAKING,test brand @1610495481412,False,
5ffe347fbe37ce5e01754c42,5332fa12e4b03c9a25efd1e7,511111319351,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610495103255,False,TEST BRANDCODE @1610495103255
5ffe35eabe37ce5e01754c49,5ffe35eabe37ce5e01754c45,511111319405,Baking,BAKING,test brand @1610495466285,False,TEST BRANDCODE @1610495466285
5ff768e3be37ce1e961f32a0,5ff768e3be37ce1e961f329f,511111118886,Baking,BAKING,test brand @1610049763071,False,
5ff768d4be37ce1e961f329b,5ff768d4be37ce1e961f3299,511111718840,Baking,BAKING,test brand @1610049748118,False,TEST BRANDCODE @1610049748118
5ff768d4be37ce1e961f329d,5ff768d4be37ce1e961f3299,511111418863,Baking,BAKING,test brand @1610049748181,False,TEST BRANDCODE @1610049748181
5ff768d4be37ce1e961f329c,5ff768d4be37ce1e961f3299,511111218852,Baking,BAKING,test brand @1610049748154,False,TEST BRANDCODE @1610049748154
5ff768d4be37ce1e961f329e,5332fa12e4b03c9a25efd1e7,511111918875,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610049748724,False,TEST BRANDCODE @1610049748724
5ff77857be37ce58ce50083a,5ff77857be37ce58ce500839,511111618898,Baking,BAKING,test brand @1610053719706,False,TEST BRANDCODE @1610053719707
5fd7f2b3be37ce733975586c,5fd7f2b3be37ce7339755868,511111518327,Baking,BAKING,test brand @1607987891932,False,TEST BRANDCODE @1607987891932
5fd7f2b3be37ce733975586b,5fd7f2b3be37ce7339755868,511111318316,Baking,BAKING,test brand @1607987891893,False,TEST BRANDCODE @1607987891893
5fd7f2b3be37ce733975586a,5fd7f2b3be37ce7339755868,511111818304,Baking,BAKING,test brand @1607987891852,False,TEST BRANDCODE @1607987891852
5fd7f2b8be37ce733975586f,5fd7f2b8be37ce733975586e,511111218340,Baking,BAKING,test brand @1607987896065,False,
5fd7f2b4be37ce733975586d,5332fa12e4b03c9a25efd1e7,511111018339,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607987892540,False,TEST BRANDCODE @1607987892541
5fd3acb6be37ce0d9386bb3f,5fd3acb5be37ce0d9386bb3e,511111618171,Baking,BAKING,test brand @1607707829961,False,TEST BRANDCODE @1607707829962
5332fa7be4b03c9a25efd22b,5332f5ebe4b03c9a25efd0a8,511111702948,,,Diet Cherry Coke,True,
58861c7e4e8d0d20bc42c4e0,5332f709e4b03c9a25efd0f1,511111701415,Beer Wine Spirits,,Killians,False,KILLIAN'S
5332f775e4b03c9a25efd127,5332f5f3e4b03c9a25efd0ae,511111403630,,,Cheerios,True,
581ce962e4b058c71f74c443,581ce8d5e4b058c71f74c442,511111301813,,,.,True,
